Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Lot Number,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
AUBA,ME93235A,ME93235A.E,ME93235A.E-PL,4582663,4582663,"",2026-06-23 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
AUBA,ME93235A,ME93235A.E,ME93235A.E-TO,4582663,4582663,"",2026-06-18 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
AUBA,ME93235A,ME93235A.E,ME93235A.E-TO,4582663,4582663,"",2026-06-22 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
AUBA,ME93235A,ME93235A.E,ME93235A.E-TO,4582663,4582663,"",2026-06-23 00:00:00,2027-06-18 00:00:00,2026-07-14 00:00:00
CINC,ME93316,ME93316,ME93316,4582793,4582793,"",2026-06-16 00:00:00,2027-06-16 00:00:00,2026-07-14 00:00:00
CINC,ME93316,ME93316,ME93316,4582793,4582793,"",2026-06-17 00:00:00,2027-06-16 00:00:00,2026-07-14 00:00:00
CIN2,ME93316,ME93316,ME93316-FD,4582793,4582793,"",2026-06-16 00:00:00,2027-06-16 00:00:00,2026-07-14 00:00:00
CIN2,ME93316,ME93316,ME93316-FD,4582793,4582793,"",2026-06-17 00:00:00,2027-06-16 00:00:00,2026-07-14 00:00:00
AUBA,ME93335,ME93335.E,ME93335.E,4583364,4583364,"",2026-07-09 00:00:00,2027-07-09 00:00:00,2026-07-14 00:00:00
AUBA,ME93335,ME93335.E,ME93335.E-TO,4583364,4583364,"",2026-07-09 00:00:00,2027-07-09 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635,4568911,4568911,"",2025-10-07 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635,4568911,4568911,"",2025-10-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635,4568911,4568911,"",2026-06-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635,4568911,4568911,4568911,2025-10-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635,4568911,4568911,4568911,2026-06-04 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635-FD,4568911,4568911,"",2025-10-07 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635-FD,4568911,4568911,"",2025-10-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635-FD,4568911,4568911,"",2026-06-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635-FD,4568911,4568911,4568911,2025-10-08 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
CIN2,ME93635,ME93635,ME93635-FD,4568911,4568911,4568911,2026-06-04 00:00:00,2026-10-07 00:00:00,2026-07-14 00:00:00
AUBA,ME93735,ME93735.E,ME93735.E,4534747,4534747,"",2023-12-06 00:00:00,2024-12-05 00:00:00,2026-07-14 00:00:00
AUBA,ME93735,ME93735.E,ME93735.E,4534747,4534747,"",2023-12-07 00:00:00,2024-12-05 00:00:00,2026-07-14 00:00:00
AUBA,ME93735,ME93735.E,ME93735.E,4534747,4534747,4534747,2024-01-23 00:00:00,2024-12-05 00:00:00,2026-07-14 00:00:00
CIN2,ME93935,ME93935,ME93935,4578050,4578050,"",2026-03-26 00:00:00,2027-03-26 00:00:00,2026-07-14 00:00:00
CIN2,ME93935,ME93935,ME93935,4578050,4578050,"",2026-05-05 00:00:00,2027-03-26 00:00:00,2026-07-14 00:00:00
CIN2,ME93935,ME93935,ME93935,4581121,4581121,"",2026-05-21 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
CIN2,ME93935,ME93935,ME93935,4581121,4581121,"",2026-05-27 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
AUBA,ME93935,ME93935.E,ME93935.E,4578909,4578909,"",2026-04-14 00:00:00,2027-04-14 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4580527,4580527,,2026-05-17 00:00:00,2027-05-16 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4580527,4580527,"",2026-05-16 00:00:00,2027-05-16 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4580527,4580527,"",2026-05-17 00:00:00,2027-05-16 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4581273,4581273,,2026-05-20 00:00:00,2027-05-20 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4581273,4581273,"",2026-05-20 00:00:00,2027-05-20 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4582644,4582644,,2026-06-21 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4582644,4582644,"",2026-06-20 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
SNG4,ME93935,ME93935.S,ME93935.S-PD,4582644,4582644,"",2026-06-21 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
CINC,ME94240,ME94240,ME94240,4574510,4574510,"",2026-01-21 00:00:00,2027-01-21 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340,4579212,4579212,"",2026-04-27 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340,4579212,4579212,"",2026-04-28 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340,4579212,4579212,"",2026-04-30 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340,4579212,4579212,"",2026-05-04 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
CINC,ME94340,ME94340,ME94340,4583933,4583933,"",2026-07-14 00:00:00,2027-07-14 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-FD,4581123,4581123,"",2026-05-22 00:00:00,2027-05-22 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-FD,4581123,4581123,"",2026-05-28 00:00:00,2027-05-22 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-FD,4581123,4581123,"",2026-05-29 00:00:00,2027-05-22 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-FD,4582444,4582444,"",2026-06-12 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-FD,4582444,4582444,"",2026-06-13 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-KD,4573187,4573187,"",2025-12-18 00:00:00,2026-12-18 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-KD,4573187,4573187,"",2025-12-19 00:00:00,2026-12-18 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-T2,4583672,4583672,"",2026-07-07 00:00:00,2027-07-07 00:00:00,2026-07-14 00:00:00
CIN2,ME94340,ME94340,ME94340-T2,4583672,4583672,"",2026-07-09 00:00:00,2027-07-07 00:00:00,2026-07-14 00:00:00
AUBA,ME94340,ME94340.E,ME94340.E,4581733,4581733,"",2026-05-28 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
AUBA,ME94340,ME94340.E,ME94340.E,4581733,4581733,"",2026-06-08 00:00:00,2027-05-28 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4580518,4580518,,2026-05-15 00:00:00,2027-05-14 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4580518,4580518,"",2026-05-14 00:00:00,2027-05-14 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4580518,4580518,"",2026-05-15 00:00:00,2027-05-14 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4582240,4582240,,2026-06-13 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4582240,4582240,"",2026-06-12 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-OP,4582240,4582240,"",2026-06-13 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
MUM3,ME94340,ME94340.S,ME94340.S-PD,4575765,4575765,,2026-02-24 00:00:00,2027-02-24 00:00:00,2026-07-14 00:00:00
MUM3,ME94340,ME94340.S,ME94340.S-PD,4575765,4575765,"",2026-02-24 00:00:00,2027-02-24 00:00:00,2026-07-14 00:00:00
MUM3,ME94340,ME94340.S,ME94340.S-PD,4576934,4576934,,2026-03-10 00:00:00,2027-03-07 00:00:00,2026-07-14 00:00:00
MUM3,ME94340,ME94340.S,ME94340.S-PD,4576934,4576934,"",2026-03-07 00:00:00,2027-03-07 00:00:00,2026-07-14 00:00:00
MUM3,ME94340,ME94340.S,ME94340.S-PD,4576934,4576934,"",2026-03-10 00:00:00,2027-03-07 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4581275,4581275,,2026-05-22 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4581275,4581275,"",2026-05-21 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4581275,4581275,"",2026-05-22 00:00:00,2027-05-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582238,4582238,,2026-06-12 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582238,4582238,"",2026-06-12 00:00:00,2027-06-12 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582647,4582647,,2026-06-21 00:00:00,2027-06-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582647,4582647,"",2026-06-21 00:00:00,2027-06-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582650,4582650,,2026-06-22 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-PD,4582650,4582650,"",2026-06-22 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-TL,4582647,4582647,,2026-06-21 00:00:00,2027-06-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-TL,4582647,4582647,"",2026-06-21 00:00:00,2027-06-21 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-TL,4582650,4582650,,2026-06-22 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
SNG4,ME94340,ME94340.S,ME94340.S-TL,4582650,4582650,"",2026-06-22 00:00:00,2027-06-22 00:00:00,2026-07-14 00:00:00
CIN2,ME94340C,ME94340C,ME94340C,4557143,4557143,"",2025-02-17 00:00:00,2026-02-17 00:00:00,2026-07-14 00:00:00
CIN2,ME94340C,ME94340C,ME94340C,4557143,4557143,4557143,2025-02-17 00:00:00,2026-02-17 00:00:00,2026-07-14 00:00:00
CIN2,ME94340C,ME94340C,ME94340C,4563829,4563829,"",2025-06-25 00:00:00,2027-01-08 00:00:00,2026-07-14 00:00:00
CIN2,ME94340C,ME94340C,ME94340C,4563829,4563829,4563829,2025-06-25 00:00:00,2027-01-08 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435,4578754,4578754,"",2026-04-07 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435,4578754,4578754,"",2026-04-09 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435,4578754,4578754,"",2026-07-10 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435,4578754,4578754,4578754,2026-05-26 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-FD,4578754,4578754,"",2026-04-07 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-FD,4578754,4578754,"",2026-04-09 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-FD,4578754,4578754,"",2026-07-10 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-FD,4578754,4578754,4578754,2026-05-26 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435-FD,4574512,4574512,"",2026-01-15 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435-FD,4574512,4574512,"",2026-02-18 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435-FD,4574512,4574512,"",2026-02-19 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CINC,ME95435,ME95435,ME95435-FD,4574512,4574512,4574512,2026-05-26 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PD,4574512,4574512,"",2026-01-15 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PD,4574512,4574512,"",2026-02-18 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PD,4574512,4574512,"",2026-02-19 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PD,4574512,4574512,4574512,2026-05-26 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PL,4578754,4578754,"",2026-04-07 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PL,4578754,4578754,"",2026-04-09 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PL,4578754,4578754,"",2026-07-10 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CIN2,ME95435,ME95435,ME95435-PL,4578754,4578754,4578754,2026-05-26 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
CINC,ME95440,ME95440,ME95440,4573434,4573434,"",2026-01-07 00:00:00,2027-01-07 00:00:00,2026-07-14 00:00:00
CINC,ME95440,ME95440,ME95440,4580384,4580384,"",2026-05-06 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
CINC,ME95440,ME95440,ME95440,4580384,4580384,"",2026-05-07 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
CIN2,ME95440,ME95440,ME95440-T3,4580384,4580384,"",2026-05-06 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
CIN2,ME95440,ME95440,ME95440-T3,4580384,4580384,"",2026-05-07 00:00:00,2027-05-06 00:00:00,2026-07-14 00:00:00
SING,ME95535,ME95535.S,ME95535.S,4582825,4582825,,2026-06-25 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SING,ME95535,ME95535.S,ME95535.S,4582825,4582825,"",2026-06-24 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SING,ME95535,ME95535.S,ME95535.S,4582825,4582825,"",2026-06-25 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4576322,4576322,,2026-03-09 00:00:00,2027-03-08 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4576322,4576322,"",2026-03-08 00:00:00,2027-03-08 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4576322,4576322,"",2026-03-09 00:00:00,2027-03-08 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4576322,4576322,"",2026-04-08 00:00:00,2027-03-08 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4578139,4578139,,2026-03-29 00:00:00,2027-03-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4578139,4578139,"",2026-03-27 00:00:00,2027-03-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4578139,4578139,"",2026-03-29 00:00:00,2027-03-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4578139,4578139,"",2026-05-19 00:00:00,2027-03-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4579653,4579653,,2026-04-28 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4579653,4579653,"",2026-04-27 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4579653,4579653,"",2026-04-28 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
SHAN,ME95535,ME95535.S,ME95535.S-PD,4579653,4579653,"",2026-05-19 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582504,4582504,,2026-06-21 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582504,4582504,"",2026-06-20 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582504,4582504,"",2026-06-21 00:00:00,2027-06-20 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582825,4582825,,2026-06-25 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582825,4582825,"",2026-06-24 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PD,4582825,4582825,"",2026-06-25 00:00:00,2027-06-24 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PL,4581167,4581167,,2026-05-18 00:00:00,2027-05-17 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PL,4581167,4581167,"",2026-05-17 00:00:00,2027-05-17 00:00:00,2026-07-14 00:00:00
SNG4,ME95535,ME95535.S,ME95535.S-PL,4581167,4581167,"",2026-05-18 00:00:00,2027-05-17 00:00:00,2026-07-14 00:00:00
CIN2,ME98040M1,ME98040M1,ME98040M1,4580642,4580642,"",2026-05-12 00:00:00,2027-05-12 00:00:00,2026-07-14 00:00:00
AUBA,ME98040M1,ME98040M1.E,ME98040M1.E,4565110,4565110,"",2025-07-29 00:00:00,2026-07-28 00:00:00,2026-07-14 00:00:00
AUBA,ME98040M1,ME98040M1.E,ME98040M1.E,4565110,4565110,"",2026-03-11 00:00:00,2026-07-28 00:00:00,2026-07-14 00:00:00
AUBA,ME98040M1,ME98040M1.E,ME98040M1.E,4565110,4565110,4565110,2025-07-28 00:00:00,2026-07-28 00:00:00,2026-07-14 00:00:00
CINC,ME98740,ME98740,ME98740,4574596,4574596,"",2026-01-15 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CINC,ME98740,ME98740,ME98740,4574596,4574596,"",2026-01-17 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME98740,ME98740,ME98740-FD,4574596,4574596,"",2026-01-15 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
CIN2,ME98740,ME98740,ME98740-FD,4574596,4574596,"",2026-01-17 00:00:00,2027-01-15 00:00:00,2026-07-14 00:00:00
SING,ME98840,ME98840.S,ME98840.S,4578899,4578899,"",2026-04-17 00:00:00,2027-04-17 00:00:00,2026-07-14 00:00:00
CIN2,MED310,MED310,MED310-OP,4568312,4568312,"",2025-09-24 00:00:00,2027-09-14 00:00:00,2026-07-14 00:00:00
CIN2,MED310,MED310,MED310-OP,4568312,4568312,"",2025-09-25 00:00:00,2027-09-14 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4520403,4520403,"",2023-02-27 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4520403,4520403,4520403,2023-03-31 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521289,4521289,"",2023-03-15 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521289,4521289,4521289,2023-03-15 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521525,4521525,"",2023-03-16 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521525,4521525,4521525,2023-08-31 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521766,4521766,"",2023-03-22 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521766,4521766,4521766,2023-03-22 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521834,4521834,"",2023-03-22 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4521834,4521834,4521834,2023-03-22 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4522310,4522310,"",2023-03-31 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4522310,4522310,4522310,2023-04-06 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4524052,4524052,"",2023-05-08 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4524052,4524052,4524052,2023-05-08 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4525117,4525117,"",2023-05-24 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4525117,4525117,4525117,2023-05-24 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4527523,4527523,"",2023-07-11 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CIN2,MED800,MED800,MED800,4527523,4527523,4527523,2023-07-11 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4518433,4518433,"",2023-01-30 00:00:00,2025-01-29 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4518433,4518433,"",2023-03-28 00:00:00,2025-04-10 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520089,4520089,"",2023-02-22 00:00:00,2025-02-21 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520089,4520089,4520089,2023-05-22 00:00:00,2025-04-10 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520090,4520090,"",2023-02-24 00:00:00,2025-02-23 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520090,4520090,4520090,2023-05-22 00:00:00,2025-04-10 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520401,4520401,"",2023-02-24 00:00:00,2025-02-23 00:00:00,2026-07-14 00:00:00
AUBA,MED800,MED800.E,MED800.E,4520401,4520401,4520401,2023-05-22 00:00:00,2025-04-10 00:00:00,2026-07-14 00:00:00
AUBA,MERGAL10,MERGAL10.E,MERGAL10.E,618656,618656,26MD078473,2026-04-23 00:00:00,2028-03-25 00:00:00,2026-07-14 00:00:00
CIN2,MET367,MET367,MET367,613139,613139,"",2026-02-25 00:00:00,2027-02-08 00:00:00,2026-07-14 00:00:00
CIN2,MET367,MET367,MET367,613139,613139,24LC0344,2025-02-21 00:00:00,2027-02-08 00:00:00,2026-07-14 00:00:00
AUBA,MET367,MET367.E,MET367.E,618103,618103,613139,2026-03-19 00:00:00,2027-03-19 00:00:00,2026-07-14 00:00:00
CIN2,MET775,MET775,MET775,617267,617267,25IC0226,2026-01-15 00:00:00,2026-09-22 00:00:00,2026-07-14 00:00:00
CIN2,MET775,MET775,MET775,619160,619160,26CC0167,2026-06-02 00:00:00,2027-03-20 00:00:00,2026-07-14 00:00:00
SING,MET775,MET775.S,MET775.S,27000134,27000134,608428,2024-11-01 00:00:00,2026-08-12 00:00:00,2026-07-14 00:00:00
SING,MET775,MET775.S,MET775.S,27000860,27000860,613219,2025-11-25 00:00:00,2026-11-25 00:00:00,2026-07-14 00:00:00
SING,MET775,MET775.S,MET775.S,27001313,27001313,25LC0333,2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578299,4578299,,2026-04-01 00:00:00,2026-09-27 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578299,4578299,"",2026-03-31 00:00:00,2026-09-27 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578299,4578299,"",2026-04-01 00:00:00,2026-09-27 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578566,4578566,,2026-04-03 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578566,4578566,"",2026-04-02 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
SING,MF1204,MF1204.S,MF1204.S,4578566,4578566,"",2026-04-03 00:00:00,2026-09-29 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4580696,4580696,,2026-05-22 00:00:00,2026-11-17 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4580696,4580696,"",2026-05-21 00:00:00,2026-11-17 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4580696,4580696,"",2026-05-22 00:00:00,2026-11-17 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581150,4581150,,2026-05-24 00:00:00,2026-11-19 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581150,4581150,"",2026-05-23 00:00:00,2026-11-19 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581150,4581150,"",2026-05-24 00:00:00,2026-11-19 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581152,4581152,,2026-05-26 00:00:00,2026-11-20 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581152,4581152,"",2026-05-24 00:00:00,2026-11-20 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581152,4581152,"",2026-05-26 00:00:00,2026-11-20 00:00:00,2026-07-14 00:00:00
MUM3,MF1204,MF1204.S,MF1204.S-TL,4581278,4581278,,2026-05-27 00:00:00,2026-11-22 00:00:00,2026-07-14 00:00:00
