Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Commodity Class,Sub Class,Master Planning Family,Safety Stock,Shelf Life,Stock Type,GL Category,Leadtime Level,Leadtime MFG,Location,Lot Number,Status,Quantity On Hand,Primary UOM,Hard Commit,A1 Cost,B1 Cost,C1 Cost,C2 Cost,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
CIN2,EC4100,EC4100,EC4100-OP,"","",FRC,0,365,D,IN32,1,6,F26,9720254572148,"",4050,LB,0,$4567,$211,$486,$441,9720254572148,"",2026-01-20 00:00:00,2026-12-01 00:00:00,2026-07-14 00:00:00
CIN2,EC4100,EC4100,EC4100-OP,"","",FRC,0,365,D,IN32,1,6,F26,9720254572148,"",4050,LB,0,$4567,$211,$486,$441,9720254572148,"",2026-01-28 00:00:00,2026-12-01 00:00:00,2026-07-14 00:00:00
AUBA,EDK818MY,EDK818MY.E,EDK818MY.E,ADD,ADD,REC,40,365,P,IN30,150,0,ACD0204,617463,"",268,KG,0,$1862,$0,$0,$0,617463,M12513402W,2026-01-30 00:00:00,2026-10-11 00:00:00,2026-07-14 00:00:00
CINC,EG205,EG205,EG205,"","",FEC,0,365,M,IN32,1,6,D0301B11,4581488,H,1537,LB,0,$1143,$108,$361,$518,4581488,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CINC,EG205,EG205,EG205,"","",FEC,0,365,M,IN32,1,6,D0301B11,4581488,H,1537,LB,0,$1143,$108,$361,$518,4581488,"",2026-06-24 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CIN2,EG205,EG205,EG205-T3,"","",FEC,5400,365,D,IN32,1,6,F32,4581488,H,5400,LB,0,$4364,$444,$1316,$1870,4581488,"",2026-06-23 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CIN2,EG205,EG205,EG205-T3,"","",FEC,5400,365,D,IN32,1,6,F32,4581488,H,5400,LB,0,$4364,$444,$1316,$1870,4581488,"",2026-06-24 00:00:00,2027-06-23 00:00:00,2026-07-14 00:00:00
CIN2,EG8401,EG8401,EG8401,ACR,ACR,RBW,0,1095,P,IN30,30,37,F1,619502,"",10400,LB,0,$0,$0,$0,$0,619502,D002Q533B1,2026-06-29 00:00:00,2029-05-03 00:00:00,2026-07-14 00:00:00
CINC,EG8401,EG8401,EG8401,ACR,ACR,RBW,0,1095,P,IN30,1,37,D0809,618889,"",2416,LB,0,$0,$0,$0,$0,618889,D002Q383B2,2026-05-11 00:00:00,2029-03-09 00:00:00,2026-07-14 00:00:00
CINC,EG8401,EG8401,EG8401,ACR,ACR,RBW,0,1095,P,IN30,1,37,D0809,619191,"",2600,LB,0,$0,$0,$0,$0,619191,D002Q3A3B1,2026-06-04 00:00:00,2029-03-10 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,D,IN32,1,6,G41,4564830,"",450,LB,0,$284,$17,$58,$53,4564830,"",2025-07-29 00:00:00,2027-07-19 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,D,IN32,1,6,G41,4564830,"",450,LB,0,$284,$17,$58,$53,4564830,"",2025-07-30 00:00:00,2027-07-19 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,D,IN32,1,6,G41,4564830,"",450,LB,0,$284,$17,$58,$53,4564830,"",2026-01-22 00:00:00,2027-07-19 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,D,IN32,1,6,G41,4564830,"",450,LB,0,$284,$17,$58,$53,4564830,"",2026-01-23 00:00:00,2027-07-19 00:00:00,2026-07-14 00:00:00
CINC,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,M,IN32,1,6,D0210B09,4582548,"",408,LB,0,$257,$15,$53,$48,4582548,"",2026-06-19 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CINC,EIF1312,EIF1312,EIF1312,"",L,FRC,0,720,M,IN32,1,6,D0210B09,4582548,"",408,LB,0,$257,$15,$53,$48,4582548,"",2026-06-25 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312-FD,"",L,FRC,0,720,D,IN32,1,6,F26,4582548,"",8100,LB,0,$5803,$492,$1190,$1102,4582548,"",2026-06-19 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CIN2,EIF1312,EIF1312,EIF1312-FD,"",L,FRC,0,720,D,IN32,1,6,F26,4582548,"",8100,LB,0,$5803,$492,$1190,$1102,4582548,"",2026-06-25 00:00:00,2028-06-08 00:00:00,2026-07-14 00:00:00
CINC,EIF1313,EIF1313,EIF1313,"",L,FRC,0,270,M,IN32,1,6,D0210A04,4579295,"",101,LB,0,$58,$5,$17,$15,4579295,"",2026-04-14 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
CINC,EIF1313,EIF1313,EIF1313,"",L,FRC,0,270,M,IN32,1,6,D0210A04,4579295,"",101,LB,0,$58,$5,$17,$15,4579295,"",2026-04-16 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
CIN2,EIF1313,EIF1313,EIF1313-KP,"",L,FRC,0,270,D,IN32,1,10,F26,4579295,"",6615,LB,0,$4589,$475,$1231,$1125,4579295,"",2026-04-14 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
CIN2,EIF1313,EIF1313,EIF1313-KP,"",L,FRC,0,270,D,IN32,1,10,F26,4579295,"",6615,LB,0,$4589,$475,$1231,$1125,4579295,"",2026-04-16 00:00:00,2027-01-09 00:00:00,2026-07-14 00:00:00
CIN2,EIF1313,EIF1313,EIF1313-KP,"",L,FRC,0,270,D,IN32,1,10,F52,4549829,P,5733,LB,0,$3978,$412,$1067,$975,4549829,"",2024-10-23 00:00:00,2025-11-30 00:00:00,2026-07-14 00:00:00
CIN2,EIF1313,EIF1313,EIF1313-KP,"",L,FRC,0,270,D,IN32,1,10,F52,4549829,P,5733,LB,0,$3978,$412,$1067,$975,4549829,4549829,2024-10-21 00:00:00,2025-11-30 00:00:00,2026-07-14 00:00:00
CIN2,EIF1313,EIF1313,EIF1313-KP,"",L,FRC,0,270,D,IN32,1,10,F52,4549829,P,5733,LB,0,$3978,$412,$1067,$975,4549829,4549829,2024-10-23 00:00:00,2025-11-30 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E,"",L,FCB,0,365,Q,IN32,1,30,AAD010203,4566037,A,72,KG,0,$114,$5,$12,$17,4566037,"",2025-08-14 00:00:00,2026-08-13 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E,"",L,FCB,0,365,Q,IN32,1,30,AAD010203,4566037,A,72,KG,0,$114,$5,$12,$17,4566037,"",2025-11-17 00:00:00,2026-08-13 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E,"",L,FCB,0,365,Q,IN32,1,30,AAD010203,4566037,A,72,KG,0,$114,$5,$12,$17,4566037,4566037,2025-08-13 00:00:00,2026-08-13 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E,"",L,FCB,0,365,Q,IN32,1,30,ADG07,4579470,"",740,KG,0,$1167,$56,$125,$171,4579470,"",2026-04-27 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E,"",L,FCB,0,365,Q,IN32,1,30,ADG07,4579470,"",740,KG,0,$1167,$56,$125,$171,4579470,"",2026-04-28 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E-TO,"",L,FCB,0,365,S,IN32,1,30,ADD09,4579470,"",1000,KG,0,$1719,$117,$190,$261,4579470,"",2026-04-27 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
AUBA,EKF1402,EKF1402.E,EKF1402.E-TO,"",L,FCB,0,365,S,IN32,1,30,ADD09,4579470,"",1000,KG,0,$1719,$117,$190,$261,4579470,"",2026-04-28 00:00:00,2027-04-27 00:00:00,2026-07-14 00:00:00
SHAN,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,P,IN32,51,42,"",4578711,"",144,KG,0,$6391,$0,$0,$0,4578711,,2026-04-12 00:00:00,2028-04-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,P,IN32,51,42,"",4578711,"",144,KG,0,$6391,$0,$0,$0,4578711,"",2026-04-05 00:00:00,2028-04-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,P,IN32,51,42,"",4578711,"",144,KG,0,$6391,$0,$0,$0,4578711,"",2026-04-12 00:00:00,2028-04-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,P,IN32,51,42,"",4578711,"",144,KG,0,$6391,$0,$0,$0,4578711,"",2026-06-05 00:00:00,2028-04-04 00:00:00,2026-07-14 00:00:00
SING,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,S,IN32,1,18,OUTGOING,4581723,"",36,KG,0,$67,$12,$16,$29,4581723,,2026-06-08 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SING,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,S,IN32,1,18,OUTGOING,4581723,"",36,KG,0,$67,$12,$16,$29,4581723,"",2026-06-04 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SING,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,S,IN32,1,18,OUTGOING,4581723,"",36,KG,0,$67,$12,$16,$29,4581723,"",2026-06-08 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SNG4,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,D,IN32,1,18,"",4581723,"",540,KG,0,$1004,$175,$243,$434,4581723,,2026-06-08 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SNG4,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,D,IN32,1,18,"",4581723,"",540,KG,0,$1004,$175,$243,$434,4581723,"",2026-06-04 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SNG4,EKF1512,EKF1512.S,EKF1512.S-PL,LIQ,"",FCB,0,730,D,IN32,1,18,"",4581723,"",540,KG,0,$1004,$175,$243,$434,4581723,"",2026-06-08 00:00:00,2028-06-03 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4574540,"",20,KG,0,$38,$1,$5,$12,4574540,,2026-01-26 00:00:00,2027-01-21 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4574540,"",20,KG,0,$38,$1,$5,$12,4574540,"",2026-01-21 00:00:00,2027-01-21 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4574540,"",20,KG,0,$38,$1,$5,$12,4574540,"",2026-01-26 00:00:00,2027-01-21 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4574540,"",20,KG,0,$38,$1,$5,$12,4574540,"",2026-02-27 00:00:00,2027-01-21 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4580337,"",20,KG,0,$38,$1,$5,$12,4580337,"",2026-05-04 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4580337,"",20,KG,0,$38,$1,$5,$12,4580337,"",2026-05-12 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
SING,EKF1636,EKF1636.S,EKF1636.S,LIQ,"",FCB,0,365,M,IN32,1,18,"",4580337,"",20,KG,0,$38,$1,$5,$12,4580337,"",2026-06-05 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4578708,"",34,EA,0,$25646,$0,$0,$0,4578708,,2026-04-09 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4578708,"",34,EA,0,$25646,$0,$0,$0,4578708,"",2026-04-07 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4578708,"",34,EA,0,$25646,$0,$0,$0,4578708,"",2026-04-09 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4578708,"",34,EA,0,$25646,$0,$0,$0,4578708,"",2026-04-30 00:00:00,2027-04-07 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4580337,"",48,EA,0,$36206,$0,$0,$0,4580337,"",2026-05-04 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4580337,"",48,EA,0,$36206,$0,$0,$0,4580337,"",2026-05-12 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
SHAN,EKF1636,EKF1636.S,EKF1636.S-B1,LIQ,"",FCB,48,365,P,IN32,51,42,"",4580337,"",48,EA,0,$36206,$0,$0,$0,4580337,"",2026-06-05 00:00:00,2027-05-04 00:00:00,2026-07-14 00:00:00
CIN2,EL2103,EL2103,EL2103,ACR,ACR,RBW,0,1825,P,IN30,1,8,F42,619540,"",5292,LB,0,$0,$0,$0,$0,619540,D622Q3ER1A,2026-07-02 00:00:00,2031-06-18 00:00:00,2026-07-14 00:00:00
CINC,EL2103,EL2103,EL2103,ACR,ACR,RBW,0,1825,P,IN30,1,8,C5,619209,"",4845,LB,0,$0,$0,$0,$0,619209,D662Q3ER1A,2026-06-05 00:00:00,2031-03-13 00:00:00,2026-07-14 00:00:00
CINC,EL2103,EL2103,EL2103,ACR,ACR,RBW,0,1825,P,IN30,1,8,D0809,618528,"",976,LB,0,$0,$0,$0,$0,618528,D662P9IR1A,2026-04-14 00:00:00,2030-09-09 00:00:00,2026-07-14 00:00:00
CINC,EL9050,EL9050,EL9050,PVO,PVO,REC,0,365,P,IN30,50,57,D0308B03,613534,"",1267,LB,0,$6083,$0,$0,$0,613534,3024075036,2025-03-20 00:00:00,2026-10-01 00:00:00,2026-07-14 00:00:00
CINC,EL9050,EL9050,EL9050,PVO,PVO,REC,0,365,P,IN30,50,57,D0702A12,615997,"",2475,LB,0,$11880,$0,$0,$0,615997,3024125037,2025-10-01 00:00:00,2026-09-30 00:00:00,2026-07-14 00:00:00
AUB2,EL9050,EL9050.E,EL9050.E,PVO,PVO,REC,120,730,P,IN30,10,0,JOST,618638,"",175,KG,0,$1066,$0,$0,$0,618638,3025045011,2026-04-22 00:00:00,2028-04-21 00:00:00,2026-07-14 00:00:00
AUB2,EL9050,EL9050.E,EL9050.E,PVO,PVO,REC,120,730,P,IN30,10,0,JOST,618639,"",4325,KG,0,$26339,$0,$0,$0,618639,3025025009,2026-04-22 00:00:00,2028-04-21 00:00:00,2026-07-14 00:00:00
AUBA,EL9050,EL9050.E,EL9050.E,PVO,PVO,REC,0,730,P,IN30,10,0,ACD13,618325,"",50,KG,0,$305,$0,$0,$0,618325,3025045011,2026-04-02 00:00:00,2028-04-01 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F36,619419,"",1433,LB,0,$8810,$0,$0,$0,619419,0002422950,2026-06-22 00:00:00,2027-04-21 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F36,619420,"",5732,LB,0,$35252,$0,$0,$0,619420,0002446902,2026-06-22 00:00:00,2027-04-30 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F51,618474,"",2866,LB,0,$17626,$0,$0,$0,618474,0002259369,2026-04-10 00:00:00,2026-08-25 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F51,618475,"",1433,LB,0,$8813,$0,$0,$0,618475,0002333721,2026-04-10 00:00:00,2026-10-28 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F51,618476,"",1201,LB,0,$7386,$0,$0,$0,618476,0002264406,2026-04-10 00:00:00,2026-08-25 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F51,618477,"",1433,LB,0,$8813,$0,$0,$0,618477,0002264405,2026-04-10 00:00:00,2026-08-25 00:00:00,2026-07-14 00:00:00
CIN2,ELV8063,ELV8063,ELV8063,POL,POT,RBW,7020,365,P,IN30,180,187,F51,618925,"",1433,LB,0,$8813,$0,$0,$0,618925,0002422950,2026-05-13 00:00:00,2027-04-21 00:00:00,2026-07-14 00:00:00
CINC,ELV8063,ELV8063,ELV8063,POL,POT,RBW,0,365,P,IN30,1,187,D0809,617029,"",1267,LB,0,$7792,$0,$0,$0,617029,0002264405,2025-12-29 00:00:00,2026-08-25 00:00:00,2026-07-14 00:00:00
CIN2,EM100KB,EM100KB,EM100KB,POL,POT,RCB,0,365,P,IN30,30,37,F18,615462,"",1620,LB,0,$7106,$0,$0,$0,615462,0001821406,2025-08-20 00:00:00,2026-08-08 00:00:00,2026-07-14 00:00:00
CIN2,EM100KB,EM100KB,EM100KB,POL,POT,RCB,0,365,P,IN30,30,37,F18,615463,"",6614,LB,0,$29012,$0,$0,$0,615463,0001805728,2025-08-20 00:00:00,2026-11-02 00:00:00,2026-07-14 00:00:00
CIN2,EM100KB,EM100KB,EM100KB,POL,POT,RCB,0,365,P,IN30,30,37,G34A,614140,"",1936,LB,0,$8492,$0,$0,$0,614140,0001805728,2025-05-08 00:00:00,2026-11-02 00:00:00,2026-07-14 00:00:00
CIN2,EM100KB,EM100KB,EM100KB,POL,POT,RCB,0,365,P,IN30,30,37,G34A,615462,"",4994,LB,0,$21907,$0,$0,$0,615462,0001821406,2025-08-20 00:00:00,2026-08-08 00:00:00,2026-07-14 00:00:00
CINC,EM10K,EM10K,EM10K,POL,POT,REC,0,365,P,IN30,10,17,D0306B03,612482,"",101,LB,0,$282,$0,$0,$0,612482,0001764436,2025-01-08 00:00:00,2026-08-01 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,F21,615076,E,2205,LB,0,$4553,$0,$0,$0,615076,0001816986,2025-07-21 00:00:00,2026-06-06 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,F21,615460,E,2205,LB,0,$4553,$0,$0,$0,615460,0001816986,2025-08-20 00:00:00,2026-06-06 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,F21,615461,"",853,LB,0,$1761,$0,$0,$0,615461,0001822138,2025-08-20 00:00:00,2026-08-18 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,G34A,613471,"",181,LB,0,$374,$0,$0,$0,613471,0001794832,2025-03-14 00:00:00,2026-09-11 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,G34A,615075,"",441,LB,0,$911,$0,$0,$0,615075,0001803688,2025-07-21 00:00:00,2026-10-17 00:00:00,2026-07-14 00:00:00
CIN2,EM1M,EM1M,EM1M,POL,POT,RCB,0,365,P,IN30,49,56,G34A,615461,"",3998,LB,0,$8256,$0,$0,$0,615461,0001822138,2025-08-20 00:00:00,2026-08-18 00:00:00,2026-07-14 00:00:00
CINC,EM221,EM221,EM221,SUR,SAN,REC,0,365,P,IN30,7,14,C0106,619085,"",27085,LB,0,$35297,$0,$0,$0,619085,T26E25A067,2026-05-28 00:00:00,2027-05-27 00:00:00,2026-07-14 00:00:00
CINC,EM221,EM221,EM221,SUR,SAN,REC,0,365,P,IN30,7,14,C0212,616363,"",78,LB,0,$102,$0,$0,$0,616363,T25J31A070,2025-11-03 00:00:00,2026-10-31 00:00:00,2026-07-14 00:00:00
CINC,EM622,EM622,EM622,SUR,SAN,REC,308,365,P,IN30,1,119,D0211,614821,"",351,LB,0,$806,$0,$0,$0,614821,Q210524283,2025-07-01 00:00:00,2026-09-02 00:00:00,2026-07-14 00:00:00
CINC,EM626,EM626,EM626,SUR,SAN,REC,325,365,P,IN30,112,119,D0211,613066,"",400,LB,0,$828,$0,$0,$0,613066,Q187523332,2025-02-17 00:00:00,2026-09-26 00:00:00,2026-07-14 00:00:00
CINC,EM626,EM626,EM626,SUR,SAN,REC,325,365,P,IN30,112,119,D0211,613067,"",400,LB,0,$828,$0,$0,$0,613067,Q236924319,2025-02-17 00:00:00,2026-09-06 00:00:00,2026-07-14 00:00:00
CIN2,EMALMWD,EMALMWD,EMALMWD,POL,POT,REC,0,1095,P,IN30,84,91,F42,618297,"",1102,LB,0,$11121,$0,$0,$0,618297,2627080122,2026-04-01 00:00:00,2029-02-23 00:00:00,2026-07-14 00:00:00
CIN2,EMALMWD,EMALMWD,EMALMWD,POL,POT,REC,0,1095,P,IN30,84,91,F42,618298,"",1102,LB,0,$11121,$0,$0,$0,618298,2627080120,2026-04-01 00:00:00,2029-02-25 00:00:00,2026-07-14 00:00:00
CIN2,EMALMWD,EMALMWD,EMALMWD,POL,POT,REC,0,1095,P,IN30,84,91,F42,618299,"",2204,LB,0,$22243,$0,$0,$0,618299,2627080121,2026-04-01 00:00:00,2029-02-25 00:00:00,2026-07-14 00:00:00
CINC,EMALMWD,EMALMWD,EMALMWD,POL,POT,REC,0,1095,P,IN30,1,91,D0307B15,618296,"",502,LB,0,$5066,$0,$0,$0,618296,2627080118,2026-04-01 00:00:00,2029-02-23 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E,RPM,L,FEC,0,365,Q,IN32,1,10,ADG06,4577469,"",112,KG,0,$171,$2,$30,$46,4577469,"",2026-03-17 00:00:00,2027-03-17 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E,RPM,L,FEC,0,365,Q,IN32,1,10,ADG06,4577469,"",112,KG,0,$171,$2,$30,$46,4577469,"",2026-03-18 00:00:00,2027-03-17 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E,RPM,L,FEC,0,365,Q,IN32,1,10,ADG07,4577858,"",467,KG,0,$714,$8,$126,$194,4577858,"",2026-03-24 00:00:00,2027-03-24 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E,RPM,L,FEC,0,365,Q,IN32,1,10,ADG07,4577858,"",467,KG,0,$714,$8,$126,$194,4577858,"",2026-03-25 00:00:00,2027-03-24 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E-TO,"","",FEC,7000,365,S,IN32,1,10,ADD03,4577858,"",9000,KG,0,$15033,$517,$2632,$4005,4577858,"",2026-03-24 00:00:00,2027-03-24 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E-TO,"","",FEC,7000,365,S,IN32,1,10,ADD03,4577858,"",9000,KG,0,$15033,$517,$2632,$4005,4577858,"",2026-03-25 00:00:00,2027-03-24 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E-TO,"","",FEC,7000,365,S,IN32,1,10,ADD09,4577469,"",2000,KG,0,$3341,$115,$585,$890,4577469,"",2026-03-17 00:00:00,2027-03-17 00:00:00,2026-07-14 00:00:00
AUBA,ENF0922,ENF0922.E,ENF0922.E-TO,"","",FEC,7000,365,S,IN32,1,10,ADD09,4577469,"",2000,KG,0,$3341,$115,$585,$890,4577469,"",2026-03-18 00:00:00,2027-03-17 00:00:00,2026-07-14 00:00:00
SING,EPIWAX858,EPIWAX858.S,EPIWAX858.S,SYN,FIS,REC,3000,730,P,IN30,90,18,INCOMING,619374,"",824,KG,0,$1442,$0,$0,$0,619374,2025/650R,2026-06-19 00:00:00,2030-12-03 00:00:00,2026-07-14 00:00:00
SING,EPIWAX858,EPIWAX858.S,EPIWAX858.S,SYN,FIS,REC,3000,730,P,IN30,90,18,INCOMING,619532,"",126,KG,0,$221,$0,$0,$0,619532,2025/650R,2026-07-02 00:00:00,2030-12-03 00:00:00,2026-07-14 00:00:00
CIN2,ER3546,ER3546,ER3546,POL,POT,RCB,0,365,P,IN30,30,37,F51,617820,"",3135,LB,0,$10251,$0,$0,$0,617820,AR26B0076,2026-02-27 00:00:00,2027-02-14 00:00:00,2026-07-14 00:00:00
CINC,ER3546,ER3546,ER3546,POL,POT,RCB,0,365,P,IN30,30,37,C16,610304,E,485,LB,0,$1586,$0,$0,$0,610304,AR24G0045,2024-07-24 00:00:00,2026-01-12 00:00:00,2026-07-14 00:00:00
CINC,ESC19X2,ESC19X2,ESC19X2,"","",FEC,0,365,M,IN32,1,1,C0510,4555559,A,2882,LB,0,$3747,$198,$657,$964,4555559,4555559,2025-01-15 00:00:00,2026-07-15 00:00:00,2026-07-14 00:00:00
CINC,ESC19X2,ESC19X2,ESC19X2,"","",FEC,0,365,M,IN32,1,1,C1,4557550,E,14700,LB,0,$19114,$1010,$3350,$4919,4557550,4557550,2025-04-10 00:00:00,2026-04-10 00:00:00,2026-07-14 00:00:00
CINC,ESC5100,ESC5100,ESC5100,EAA,EAA,RRC,0,1095,P,IN30,121,95,D0307B16,42C042,"",661,LB,0,$1299,$0,$0,$0,42C042,42C042,2025-03-19 00:00:00,2028-01-06 00:00:00,2026-07-14 00:00:00
CINC,ESC5100,ESC5100,ESC5100,EAA,EAA,RRC,0,1095,P,IN30,121,95,D0309A11,42C042,"",2039,LB,0,$4006,$0,$0,$0,42C042,42C042,2025-03-19 00:00:00,2028-01-06 00:00:00,2026-07-14 00:00:00
AUB2,ESC5100,ESC5100.E,ESC5100.E,EAA,EAA,RRC,0,1095,P,IN30,10,45,JOST,619490,"",1375,KG,1375,$3919,$0,$0,$0,619490,61B065,2026-06-29 00:00:00,2029-06-28 00:00:00,2026-07-14 00:00:00
AUBA,ESC5100,ESC5100.E,ESC5100.E,EAA,EAA,RRC,0,1095,P,IN30,10,45,ACD10,24C029,"",50,KG,0,$143,$0,$0,$0,24C029,"",2025-01-24 00:00:00,2028-01-24 00:00:00,2026-07-14 00:00:00
